,0,1,2,3,train_loss,val_loss
129,32,64.0,64.0,64.0,0.2231437307929797,0.8729072415828705
130,4,64.0,4.0,64.0,0.3956698636237897,0.8690976285934449
131,64,64.0,2.0,2.0,0.2024054504786353,0.7939866724610328
132,128,8.0,8.0,,0.2424353658869289,0.7089054620265961
133,16,64.0,2.0,2.0,0.25626681863771306,1.1429142791032791
134,64,8.0,2.0,256.0,0.2481384006850909,0.6555163070559502
135,4,4.0,128.0,8.0,0.4050494506134826,0.8887220051884651
136,16,2.0,8.0,256.0,0.3644569021232708,0.8145434498786926
137,256,4.0,256.0,4.0,1.6266253005878106,1.5639823651313782
138,32,32.0,4.0,,0.22905326799014322,0.6463072577118874
139,64,64.0,8.0,,0.1997772888627616,0.7946234542131424
140,2,2.0,,,0.4870709517391551,0.5527390700578689
141,2,8.0,,,0.47520380873235524,0.8270727688074112
142,128,8.0,2.0,32.0,1.6261691136146361,1.5762407791614532
143,2,256.0,8.0,,0.4815094662191724,0.9013260015845299
144,2,64.0,32.0,,0.45672239071058884,0.8273809915781021
145,256,16.0,8.0,8.0,0.24026049676382255,0.7922136500477791
146,16,4.0,,,0.3225530476173865,0.7927917620539665
147,2,8.0,128.0,64.0,0.5051460815901778,0.4683213958144188
148,128,64.0,,,0.2078321037704528,0.826168484389782
149,8,2.0,,,0.4588878441407772,0.4744935318827629
150,128,2.0,32.0,,1.6250739453233831,1.5732389354705811
151,32,4.0,64.0,,0.28228254478864656,0.7777618941664696
152,64,16.0,16.0,,0.22855415621782998,0.7266438427567482
153,8,32.0,32.0,4.0,1.628484780729026,1.5663266754150391
154,16,16.0,32.0,,0.27709705414719116,0.8213394007086754
155,32,8.0,,,0.26912987110582837,0.8736675205826759
156,64,32.0,16.0,,0.2114924066125038,0.8566445010900497
157,128,4.0,256.0,2.0,0.34425255940551724,0.8281759843230247
158,2,16.0,32.0,16.0,0.46884199569716173,0.959707204401493
159,128,32.0,256.0,4.0,0.21981201707053347,0.7998747739195824
160,256,256.0,2.0,16.0,0.21129672351909626,0.7403303444385528
161,32,256.0,2.0,256.0,1.6273219766227682,1.5663686001300812
162,8,128.0,8.0,,0.3082044772984126,0.9897119742631912
