,0,1,2,3,train_loss,val_loss
95,64,4.0,64.0,8.0,3.151191924156775,5.171127498441416
96,16,32.0,256.0,,2.889495953582198,5.507473846881286
97,4,8.0,4.0,,4.350813167773261,3.8059962316926406
98,256,256.0,2.0,256.0,2.4071090675355644,5.474229440948237
99,64,128.0,,,2.747309383280111,5.356938020554573
100,2,2.0,128.0,,4.351432302281122,3.5931953697003745
101,256,4.0,8.0,,13.18642094003321,9.113371339466262
102,32,2.0,,,3.657113755711651,4.285459137513587
103,8,16.0,,,3.96735007491646,4.3519136372143805
104,64,64.0,4.0,,14.513243930030892,8.98004709881285
105,4,2.0,4.0,,4.591891629900031,4.013508338623721
106,4,16.0,256.0,,3.9078590664592996,4.228603909404382
107,256,2.0,2.0,16.0,13.030593504540327,9.099024797367012
108,8,32.0,32.0,,3.6070984464918165,4.7294261513456055
109,8,128.0,256.0,256.0,3.1639736385649178,4.59536566823721
110,2,128.0,16.0,64.0,4.158758598125324,3.5203132399787074
111,16,64.0,,,3.3641739275373266,5.229781979529754
112,2,8.0,4.0,,4.4932746051247,4.285885112350401
113,32,32.0,4.0,64.0,3.1313583861882326,5.465186538767557
114,2,2.0,16.0,4.0,4.4741833046735895,3.5138129214877667
115,64,256.0,8.0,4.0,2.738481221741419,5.049192692468996
116,256,256.0,32.0,4.0,2.7118113434287885,5.762167335094316
117,256,32.0,,,2.8418549435823848,5.0683461201028965
118,16,64.0,16.0,,3.1790305685257647,4.790750931028439
119,128,64.0,32.0,,2.678772848525357,5.303042591337277
120,128,2.0,256.0,16.0,2.856517904328679,5.0175635340680245
121,4,16.0,2.0,128.0,3.930587690529417,4.161184569629639
122,16,32.0,128.0,,3.049262330950804,5.550058186715063
123,8,64.0,4.0,2.0,3.7370411481952295,4.454556558838358
124,128,128.0,2.0,16.0,12.933850798869107,9.08550043919812
125,128,16.0,32.0,,2.9639196480783805,4.877016148197909
126,128,2.0,16.0,8.0,3.2483991171704303,4.472118000193782
127,128,2.0,,,3.6238205230120553,4.337923461652321
128,64,256.0,64.0,64.0,2.4412237806473587,5.435069811000772
129,8,4.0,2.0,,14.397783500776043,8.934558944442998
130,16,128.0,128.0,64.0,2.7981201439358574,5.311276598916106
131,256,2.0,256.0,,2.861263276257361,4.979485231080781
132,256,16.0,8.0,32.0,2.9488259941608517,4.739195380016514
133,16,16.0,128.0,,3.1805831427805282,4.965169962378948
134,16,128.0,8.0,256.0,2.908280887595849,5.69609591068133
135,4,8.0,256.0,8.0,4.047456627300082,4.016179721112485
136,128,32.0,2.0,,3.3043265080887942,4.848930656806283
137,128,2.0,16.0,,3.1758297334219368,4.835165680212819
