"","date","GPP","Precip","Tair","PAR","VPD","fapar","ET","DOY","CO2","GPPp","ETp","SWp"
"385","2005-01-19",0.121872758382,3.183,-0.626041666666667,0.294522913117659,0.0200333333333333,0.02,0.0783360306127866,19,380,0.000755940950073714,0.0101771787333502,188.203201420903
"386","2005-01-20",0.1588356548064,3.678,-2.16145833333333,0.622094383385241,0.0264979166666667,0.02,0.0654620710007398,20,380,0.00133408590422497,0.0201952251107347,187.418800947269
"387","2005-01-21",0.1091181357522,3.531,-2.30979166666667,0.55901071467722,0.0286541666666667,0.02,0.0362138864918949,21,380,0.00101556204302175,0.0179942424954037,186.895867298179
"388","2005-01-22",0.0479206542366,2.481,-2.85354166666667,1.33383049443065,0.0201979166666667,0.02,0.0200390504482079,22,380,0.00184007876451661,0.0418300123872313,186.547244865453
"389","2005-01-23",0.0129714259842,1.098,-5.32833333333333,1.34323509386008,0.01879375,0.02,0.0407277863855877,23,380,0.000681768599259079,0.03759893288762,186.314829910302
"390","2005-01-24",0.0321209908758,0.876,-7.483125,1.12865127589264,0.01439375,0.02,0.0510896454929517,24,380,0,0.0284523722374038,186.159886606868
"391","2005-01-25",0.0465788429694,0.225,-7.65770833333333,1.33485705281907,0.0121416666666667,0.02,0.0279166242472038,25,380,0,0.0333692953436388,186.056591071245
"392","2005-01-26",0.047986335189,1.425,-6.67666666666667,1.61302126129538,0.01361875,0.02,0.0635865624676055,26,380,0,0.0422475358867653,185.98772738083
"393","2005-01-27",0.0342004913388,2.418,-6.95645833333333,1.68156886981276,0.0179208333333333,0.02,0.0568081311270229,27,380,0,0.0434671131235447,185.941818253887
"394","2005-01-28",0.0201515561424,0.624,-16.4227083333333,2.58922199354964,0.00499583333333333,0.02,0.00684773648842454,28,380,0,0.0401750006668409,185.911212169258
"395","2005-01-29",0.0041701783626,0.234,-13.3995833333333,4.39231219620116,0.00994583333333334,0.02,0.0205613662040942,29,380,0,0.0813293975072624,185.890808112839
"396","2005-01-30",0.0002399365404,4.149,-6.711875,0.7778994549187,0.0127145833333333,0.02,0.0836923050669854,30,380,0,0.0203408079536534,185.877205408559
"397","2005-01-31",0.0209693034576,6.189,-1.87291666666667,4.7784140520023,0.0355520833333334,0.02,0.0577731873625631,31,380,0,0.15424574386767,185.868136939039
"398","2005-02-01",0.0471877213968,0.969,-4.28770833333333,1.73948663179194,0.0165375,0.02,0.0326103972344734,32,380,0,0.0507514291055666,185.862091292693
"399","2005-02-02",0.0457321251222,0.417,-7.41020833333333,1.6019940373165,0.0121229166666667,0.12,0.0937152764326093,33,380,0,0.0363909718775215,185.858060861795
"400","2005-02-03",0.0163087447914,0.447,-6.70541666666667,1.96248160558711,0.0132770833333333,0.12,0.0742560929458297,34,380,0,0.046093365573976,185.855373907864
"401","2005-02-04",0,1.041,-1.74052083333333,0.976025223884626,0.0321333333333333,0.12,0.221314150947488,35,380,0,0.0284416464482573,185.853582605242
"402","2005-02-05",0,3.558,0.600416666666667,0.723657434265819,0.0373041666666667,0.12,0.061566389261231,36,380,0,0.0230758139477019,188.579480136828
"403","2005-02-06",0.008279626707,1.125,-0.079375,1.74895746079482,0.0275020833333333,0.12,0.098866082925255,37,380,0,0.054370546262855,187.669653424552
"404","2005-02-07",0.0324061992774,0.411,-1.63808333333333,2.75034861130955,0.05509375,0.12,0.16715957197042,38,380,0.00159003802442748,0.0809182138240706,187.063102283035
"405","2005-02-08",0.0453498221988,0.315,-2.37458333333333,5.9558268513451,0.0659645833333333,0.12,0.0584749121001567,39,380,0.00642655640201987,0.170980437450301,186.658734855356
"406","2005-02-09",0.0077596056576,0.261,-2.666875,1.67461476460085,0.0821541666666667,0.12,0.132165578443615,40,380,0.00232159220775204,0.0476669306439257,186.389156570238
"407","2005-02-10",0,4.923,-3.02645833333333,1.17130312119234,0.0508395833333334,0.12,0.159504089149483,41,380,0.00116502956859779,0.0327051760889079,186.209437713492
"408","2005-02-11",0,0.885,-0.895,2.93794387809744,0.0662625,0.12,0.171216819209889,42,380,0.0100767104959222,0.0913783491608932,186.089625142328
"409","2005-02-12",0,0.075,-3.73520833333333,3.80813424361418,0.0295479166666667,0.12,0.0941246296005485,43,380,0.00596606799896179,0.10374342543351,186.009750094885
"410","2005-02-13",0,0.75,-3.5,3.69415314771234,0.081075,0.12,0.307496932062591,44,380,0.00191975244568843,0.10067046051261,185.956500063257
"411","2005-02-14",0,1.464,-7.78958333333333,3.84323591754095,0.0509916666666667,0.12,0.217959206309504,45,380,0,0.0857233545864628,185.921000042171
"412","2005-02-15",0,0.135,-10.8345833333333,7.70326103195065,0.0385666666666667,0.12,0.0909904070610265,46,380,0,0.147307439733619,185.897333361447
"413","2005-02-16",0.0048765837078,0,-13.4023333333333,8.42269633090924,0.0174541666666667,0.12,0.0643310586519698,47,380,0,0.140021524850903,185.881555574298
"414","2005-02-17",0.0119800284354,0.222,-9.25708333333333,3.27074748466732,0.00944166666666667,0.12,0.134350591914511,48,380,0,0.0678487277835406,185.871037049532
"415","2005-02-18",0.0091616713074,0.486,-5.89083333333333,1.23475105255432,0.0159208333333333,0.14,0.112854509276689,49,380,0,0.029431354409233,185.864024699688
"416","2005-02-19",0.0032023896354,1.416,-3.29979166666667,1.45552733563903,0.02610625,0.14,0.158265733244303,50,380,0,0.0388774993289377,185.859349799792
"417","2005-02-20",0.0054820462068,0.369,-5.24208333333333,3.13126800298848,0.0269416666666667,0.14,0.327492979126048,51,380,0,0.0768617954032333,185.856233199861
"418","2005-02-21",0.0284006124522,0.483,-9.40458333333333,5.57566909976081,0.0244520833333333,0.14,0.252975279480115,52,380,0,0.112193453449751,185.854155466574
"419","2005-02-22",0.0663105858354,0.171,-15.6339583333333,9.67888589638827,0.0189729166666667,0.14,0.233624397438767,53,380,0,0.138181973594184,185.852770311049
"420","2005-02-23",0.0827242298964,0,-14.35375,11.5978877870076,0.0281166666666667,0.14,0.169064546668895,54,380,0,0.178475859241622,185.851846874033
"421","2005-02-24",0.0896409444114,0,-11.7766666666667,11.8205714818076,0.0344541666666667,0.14,0.166345101469973,55,380,0,0.210071006180575,185.851231249355
"422","2005-02-25",0.0978830175258,0.18,-7.44020833333333,11.9733796651426,0.0769229166666667,0.14,0.394706406338277,56,380,0,0.265424715040122,185.850820832904
"423","2005-02-26",0.113686096815,0.174,-10.4945833333333,9.82634935314611,0.0349125,0.14,0.195308983187703,57,380,0,0.18694133620031,185.850547221936
"424","2005-02-27",0.1864729802196,0.084,-12.15875,12.4920896843775,0.0360645833333333,0.14,0.105923244260938,58,380,0,0.21744531835879,185.850364814624
"425","2005-02-28",0.1747616858982,0.036,-14.33125,10.7117824549916,0.0240479166666667,0.14,0.154676914250371,59,380,0,0.165053930016734,185.850243209749
"426","2005-03-01",0.1106806635576,0,-16.0833333333333,14.6489517765521,0.0387458333333333,0.14,0.13918026117342,60,380,0,0.203592268069027,185.850162139833
"427","2005-03-02",0.082552503825,0,-12.7425,13.8247942760595,0.06088125,0.14,0.0521906955485308,61,380,0,0.23304007054585,185.850108093222
"428","2005-03-03",0.1245048393132,0,-10.73875,16.7759178392728,0.0835916666666666,0.14,0.130363598654431,62,380,0,0.31509608842942,185.850072062148
"429","2005-03-04",0.0971390153484,0,-9.44395833333333,11.8788700638341,0.0648854166666667,0.14,0.11832327121851,63,380,0,0.238549491033739,185.850048041432
"430","2005-03-05",0.087912376542,0,-9.45125,11.210325569112,0.0436416666666667,0.14,0.214558535311569,64,380,0,0.225040610730521,185.850032027621
"431","2005-03-06",0.1419836693004,0,-7.923125,15.4346265833934,0.0793520833333333,0.17,0.148492168083997,65,380,0,0.322612427438228,185.850021351748
"432","2005-03-07",0.0778179622032,0.459,-8.74520833333333,5.24899172873476,0.0335229166666667,0.17,0.05270744907389,66,380,0,0.105367348813241,185.850014234498
"433","2005-03-08",0.1942252783848,0.933,-6.038125,14.6879311920042,0.10496875,0.17,0.582585592731664,67,380,0,0.335612971300485,185.850009489666
"434","2005-03-09",0.2438820890406,0,-11.5985416666667,19.7572752027646,0.0835145833333333,0.17,0.115536222943189,68,380,0,0.342141129415504,185.850006326444
