"","GPP","ET","SW","SOG","fS","fD","fW","fE","Throughfall","Interception","Snowmelt","Drainage","Canopywater","S"
"523",5.68336545198853,1.68182635457874,182.986028144907,0,0.663121026575545,0.944187416691932,1,1,0,0,0,0,0,8.68750459091866
"524",6.11250477925022,1.84272341959199,181.143304725315,0,0.684248968553029,0.937462699765715,1,0.979504583309645,0,0,0,0,0,9.06189172275967
"525",5.86924215037029,1.73332659234663,179.409978132969,0,0.706119940419222,0.937804716965532,1,0.96606004872642,0,0,0,0,0,9.44944534422861
"526",4.35914382495984,1.06625926589979,178.34512123492,0,0.705031632707644,0.975503273904204,1,1,0.000902738905424068,0.000499628945639827,0,0,0,9.43016053157946
"527",4.40615700218754,0.976782804995106,189.697966103403,0,0.695131825677581,0.987136711553557,1,1,13.2768279201848,6.16410334850177,0,1.92398305170158,3.04790961708971,9.25473595100673
"528",5.42585963466523,1.37955633980822,192.698302166623,0,0.697003471270256,0.973424112085759,1,1,6.42448714653133,2.63688924376833,0,3.4241510833115,2.64513608227659,9.28790151090893
"529",4.15099365405658,0.827676737158178,194.028629162498,0,0.691950409636971,0.993761271678351,1,1,5.41964157712405,2.42238588388647,0,4.08931458124902,3.19701568492663,9.19836125876712
"530",2.01655927471212,0.376017638278726,196.816578120641,0,0.691002642965814,0.995128589700232,1,1,8.27123801846366,3.24171805733364,0,5.48328906032056,3.64867478380609,9.18156683335423
"531",2.00429376842152,0.340993941094046,196.777201488921,0,0.697206014267233,0.99746415837947,1,1,5.42422411274106,2.0664825340367,0,5.46360074446072,3.68369848099077,9.29149057281537
"532",5.92304364341624,1.55195851696368,197.773879583319,0,0.713031006516664,0.970948194351927,1,1,6.9586178860567,2.60067097089576,0,5.96193979165938,2.47273390512113,9.57190943547528
"533",6.66270185447682,2.04625502424145,194.013531982289,0,0.734147680273165,0.929782504043261,1,1,0.321418390114741,0.177891891439907,0,4.08176599114449,0.604370772319587,9.94609689444048
"534",7.27459107464125,2.36613479085535,190.119061730793,0,0.765256443229385,0.910683136519667,1,1,0.00117456107301371,0.000650071362797586,0,2.13453086539635,0,10.4973441740247
"535",7.41201020106851,2.34483798442274,187.132815830913,0,0.796707209376626,0.918347809653403,1,1,0,0,0,0.641407915456654,0,11.0546517501538
"536",6.8500201937373,2.05447902989953,185.078629496733,0,0.823644960285176,0.928459368876514,1,1,0.000188415480933729,0.000104280238190153,0,0,0,11.5319886962533
