,train_p1,train_p2,train_p3,train_p4,train_p5,train_p6
1791,1.1238929,,3.3651972,0.0,0.0,0.0
1792,-999.0,,-993.0965,-999.0,-998.9857,-998.6881
1793,-76.69618,,-2.7408571,-253.40114,-214.2607,-6.3321986
1794,0.83361953,,2.4789245,0.0,0.0,0.0
1795,-999.0,,-991.74286,-999.0,-998.9824,-998.61664
1796,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1097.7347
1797,1.0960333,,3.2530468,0.0,0.0,0.0
1798,-999.0,,-994.34674,-999.0,-998.9887,-998.7542
1799,-76.70644,,-2.7408571,-253.43552,-214.18277,-6.3321986
1800,0.9782604,,2.999134,0.0,0.0,0.0
1801,-999.0,,-993.8237,-999.0,-998.9874,-998.72656
1802,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1099.0247
1803,1.1584744,,3.8343947,0.0,0.0,0.0
1804,-999.0,,-993.3945,-999.0,-998.9864,-998.70386
1805,-76.59773,,-2.7408571,-253.02504,-213.89738,-6.3321986
1806,1.1969882,,4.0442176,0.0,0.0,0.0
1807,-999.0,,-992.7985,-999.0,-998.985,-998.6724
1808,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1102.1228
1809,0.8533489,,2.8289564,0.0,0.0,0.0
1810,-999.0,,-989.7266,-999.0,-998.97754,-998.51013
1811,-75.59377,,-2.7408571,-252.26593,-213.44987,-6.3321986
1812,0.9607662,,2.8194487,0.0,0.0,0.0
1813,-999.0,,-993.9338,-999.0,-998.98773,-998.73236
1814,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1101.4883
1815,0.90774864,,2.4828033,0.0,0.0,0.0
1816,-999.0,,-994.0915,-999.0,-998.9881,-998.7407
1817,-76.218994,,-2.7408571,-252.86092,-213.823,-6.3321986
1818,0.8057599,,2.3630488,0.0,0.0,0.0
1819,-999.0,,-993.7685,-999.0,-998.9873,-998.72363
1820,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1098.4406
1821,1.0152477,,3.0439293,0.0,0.0,0.0
1822,-999.0,,-994.2083,-999.0,-998.9884,-998.7469
1823,-76.52663,,-2.7408571,-252.82904,-213.71968,-6.3321986
1824,1.1653049,,3.2718153,0.0,0.0,0.0
1825,-999.0,,-995.2304,-999.0,-998.99084,-998.80084
1826,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1101.6205
1827,1.049926,,3.157231,0.0,0.0,0.0
1828,-999.0,,-994.548,-999.0,-998.9892,-998.76483
1829,-76.61276,,-2.7408571,-253.08582,-214.03326,-6.3321986
1830,0.9464142,,2.8815265,0.0,0.0,0.0
1831,-999.0,,-993.7896,-999.0,-998.98737,-998.72473
1832,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1101.1971
1833,0.73770684,,2.0930054,0.0,0.0,0.0
1834,-999.0,,-994.0866,-999.0,-998.9881,-998.7404
1835,-76.46638,,-2.7408571,-252.53908,-213.61746,-6.3321986
1836,0.79059386,,2.149866,0.0,0.0,0.0
1837,-999.0,,-994.8527,-999.0,-998.9899,-998.7809
1838,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1101.038
1839,0.7251143,,2.0771775,0.0,0.0,0.0
1840,-999.0,,-994.5423,-999.0,-998.9892,-998.7645
1841,-76.59923,,-2.7408571,-253.03618,-213.97546,-6.3321986
1842,0.7219454,,2.154831,0.0,0.0,0.0
1843,-999.0,,-994.5318,-999.0,-998.9892,-998.764
1844,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1099.9073
1845,0.9206698,,3.802351,0.0,0.0,0.0
1846,-999.0,,-992.4153,-999.0,-998.9841,-998.65216
1847,-76.30359,,-2.7408571,-253.09009,-213.95691,-6.3321986
1848,0.6567001,,2.6917362,0.0,0.0,0.0
1849,-999.0,,-993.1221,-999.0,-998.9858,-998.6895
1850,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1098.8475
1851,0.7355844,,2.938195,0.0,0.0,0.0
1852,-999.0,,-994.3298,-999.0,-998.9887,-998.7533
1853,-76.60844,,-2.7408571,-253.0652,-213.91884,-6.3321986
1854,0.6208847,,1.9954177,0.0,0.0,0.0
1855,-999.0,,-995.6363,-999.0,-998.9918,-998.8223
1856,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1100.3436
1857,0.6080533,,1.8022572,0.0,0.0,0.0
1858,-999.0,,-995.97656,-999.0,-998.9927,-998.8403
1859,-76.555916,,-2.7408571,-252.86801,-213.80817,-6.3321986
1860,0.4825487,,1.5868546,0.0,0.0,0.0
1861,-999.0,,-994.74615,-999.0,-998.9897,-998.77527
1862,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1096.708
1863,0.6210891,,1.9202023,0.0,0.0,0.0
1864,-999.0,,-996.45483,-999.0,-998.99384,-998.86554
1865,-76.49305,,-2.7408571,-252.62546,-213.51802,-6.3321986
1866,0.64994144,,2.2337806,0.0,0.0,0.0
1867,-999.0,,-993.15173,-999.0,-998.98584,-998.69104
1868,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.6791
1869,0.52900124,,1.4201783,0.0,0.0,0.0
1870,-999.0,,-996.1119,-999.0,-998.993,-998.8474
1871,-76.223885,,-2.7408571,-251.96541,-213.11343,-6.3321986
1872,0.5095142,,1.1470982,0.0,0.0,0.0
1873,-999.0,,-997.2802,-999.0,-998.99585,-998.9091
1874,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1097.6815
1875,0.48631907,,1.044404,0.0,0.0,0.0
1876,-999.0,,-997.4546,-999.0,-998.9963,-998.91833
1877,-76.27816,,-2.7408571,-252.26741,-213.34042,-6.3321986
1878,0.43780398,,1.2477719,0.0,0.0,0.0
1879,-999.0,,-995.9138,-999.0,-998.9925,-998.837
1880,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1095.2184
1881,0.62664086,,2.276359,0.0,0.0,0.0
1882,-999.0,,-995.00916,-999.0,-998.99036,-998.7892
1883,-76.4245,,-2.7408571,-252.36703,-213.34653,-6.3321986
1884,0.49139503,,1.8295077,0.0,0.0,0.0
1885,-999.0,,-994.373,-999.0,-998.9888,-998.75555
1886,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1095.1587
1887,0.7131965,,2.5666199,0.0,0.0,0.0
1888,-999.0,,-995.09955,-999.0,-998.99054,-998.79395
1889,-76.41334,,-2.7408571,-252.34477,-213.27495,-6.3321986
1890,0.4295882,,1.3203795,0.0,0.0,0.0
1891,-999.0,,-995.50104,-999.0,-998.9915,-998.8152
1892,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1098.1598
1893,0.5287933,,1.8821405,0.0,0.0,0.0
1894,-999.0,,-994.58075,-999.0,-998.9893,-998.76654
1895,-76.35494,,-2.7408571,-252.10466,-213.16974,-6.3321986
1896,0.4547035,,1.6805611,0.0,0.0,0.0
1897,-999.0,,-994.1413,-999.0,-998.9882,-998.74335
1898,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1096.6124
1899,0.414349,,1.6463497,0.0,0.0,0.0
1900,-999.0,,-993.8096,-999.0,-998.9874,-998.7258
1901,-76.30544,,-2.7408571,-251.96207,-213.12128,-6.3321986
1902,0.46252048,,1.7825793,0.0,0.0,0.0
1903,-999.0,,-994.4579,-999.0,-998.989,-998.7601
1904,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1097.4338
1905,0.5550015,,2.3921626,0.0,0.0,0.0
1906,-999.0,,-993.8916,-999.0,-998.9876,-998.73016
1907,-76.37323,,-2.7408571,-252.17369,-213.21623,-6.3321986
1908,0.5731997,,1.9610612,0.0,0.0,0.0
1909,-999.0,,-990.1689,-999.0,-998.9786,-998.5335
1910,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1095.6561
1911,0.3710565,,1.0723615,0.0,0.0,0.0
1912,-999.0,,-993.70074,-999.0,-998.9872,-998.72003
1913,-75.99646,,-2.7408571,-251.78687,-213.0411,-6.3321986
1914,0.38461235,,1.0043159,0.0,0.0,0.0
1915,-999.0,,-995.7916,-999.0,-998.99225,-998.8305
1916,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1096.2994
1917,0.27351183,,0.778085,0.0,0.0,0.0
1918,-999.0,,-995.3418,-999.0,-998.99115,-998.80676
1919,-76.30835,,-2.7408571,-251.94475,-213.14215,-6.3321986
1920,0.23463872,,0.8131295,0.0,0.0,0.0
1921,-999.0,,-993.6651,-999.0,-998.98706,-998.7182
1922,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.7563
1923,0.5147955,,1.8184048,0.0,0.0,0.0
1924,-999.0,,-994.8143,-999.0,-998.98987,-998.7789
1925,-76.33799,,-2.7408571,-252.03584,-213.00856,-6.3321986
1926,0.5346012,,1.714613,0.0,0.0,0.0
1927,-999.0,,-995.4305,-999.0,-998.99133,-998.81146
1928,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1097.3507
1929,0.6241067,,2.059067,0.0,0.0,0.0
1930,-999.0,,-995.1926,-999.0,-998.9908,-998.7989
1931,-76.41083,,-2.7408571,-252.31635,-213.33331,-6.3321986
1932,0.46152863,,1.482617,0.0,0.0,0.0
1933,-999.0,,-994.95404,-999.0,-998.9902,-998.78625
1934,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1097.3381
1935,0.24813765,,0.75912386,0.0,0.0,0.0
1936,-999.0,,-994.8806,-999.0,-998.99,-998.7824
1937,-76.25576,,-2.7408571,-251.73561,-213.03699,-6.3321986
1938,0.40596256,,1.4050951,0.0,0.0,0.0
1939,-999.0,,-994.48987,-999.0,-998.9891,-998.7617
1940,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1096.9359
1941,0.45798582,,1.6359535,0.0,0.0,0.0
1942,-999.0,,-994.6574,-999.0,-998.9895,-998.77057
1943,-76.36637,,-2.7408571,-252.14825,-213.20923,-6.3321986
1944,0.5002885,,1.7986016,0.0,0.0,0.0
1945,-999.0,,-995.1356,-999.0,-998.99066,-998.79584
1946,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1097.2881
1947,0.45240068,,1.7482744,0.0,0.0,0.0
1948,-999.0,,-994.5613,-999.0,-998.98926,-998.7655
1949,-76.33026,,-2.7408571,-252.01445,-213.17499,-6.3321986
1950,0.21881343,,0.764118,0.0,0.0,0.0
1951,-999.0,,-994.90137,-999.0,-998.99005,-998.7835
1952,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1096.0018
1953,0.082009405,,0.26467776,0.0,0.0,0.0
1954,-999.0,,-995.71326,-999.0,-998.992,-998.82635
1955,-76.291214,,-2.7408571,-251.94362,-213.18054,-6.3321986
1956,0.122148864,,0.41409734,0.0,0.0,0.0
1957,-999.0,,-995.5575,-999.0,-998.99164,-998.8181
1958,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1095.2317
1959,0.28608033,,0.9215365,0.0,0.0,0.0
1960,-999.0,,-996.8062,-999.0,-998.9947,-998.8841
1961,-76.26189,,-2.7408571,-251.85431,-212.86934,-6.3321986
1962,0.22277798,,0.64988154,0.0,0.0,0.0
1963,-999.0,,-997.38074,-999.0,-998.9961,-998.9145
1964,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1095.6637
1965,0.10726291,,0.2509305,0.0,0.0,0.0
1966,-999.0,,-997.9165,-999.0,-998.9974,-998.94275
1967,-76.32077,,-2.7408571,-251.98048,-213.19614,-6.3321986
1968,0.17211166,,0.46393093,0.0,0.0,0.0
1969,-999.0,,-997.213,-999.0,-998.99567,-998.9056
1970,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1097.0771
1971,0.047372364,,0.09126859,0.0,0.0,0.0
1972,-999.0,,-998.3835,-999.0,-998.99854,-998.9674
1973,-76.23593,,-2.7408571,-251.71584,-212.98273,-6.3321986
1974,0.23287809,,0.7529449,0.0,0.0,0.0
1975,-999.0,,-996.38354,-999.0,-998.99365,-998.86176
1976,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1096.5885
1977,0.15630178,,0.59936386,0.0,0.0,0.0
1978,-999.0,,-995.3634,-999.0,-998.9912,-998.8079
1979,-75.97104,,-2.7408571,-251.51434,-212.8328,-6.3321986
1980,0.05615644,,0.110485435,0.0,0.0,0.0
1981,-999.0,,-995.4541,-999.0,-998.9914,-998.8127
1982,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.4115
1983,-0.040030073,,-0.035219237,0.0,0.0,0.0
1984,-999.0,,-999.4497,-999.0,-999.0011,-999.02374
1985,-76.12138,,-2.7408571,-251.62793,-212.82274,-6.3321986
1986,-0.35763758,,-0.13483138,0.0,0.0,0.0
1987,-999.0,,-1000.3861,-999.0,-999.00336,-999.07324
1988,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1095.7634
1989,-0.11048188,,-0.07216005,0.0,0.0,0.0
1990,-999.0,,-999.9763,-999.0,-999.0024,-999.0516
1991,-76.30231,,-2.7408571,-251.90761,-213.07365,-6.3321986
1992,-0.14948772,,-0.104400426,0.0,0.0,0.0
1993,-999.0,,-999.9508,-999.0,-999.0023,-999.05023
1994,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.8468
1995,-5.698379,,-0.33483824,0.0,0.0,0.0
1996,-999.0,,-1000.8322,-999.0,-999.00446,-999.0968
1997,-76.242455,,-2.7408571,-251.68404,-212.85742,-6.3321986
1998,-0.0034879348,,-0.004357398,0.0,0.0,0.0
1999,-999.0,,-999.0457,-999.0,-999.0001,-999.00244
2000,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.6654
2001,0.25626877,,0.6470768,0.0,0.0,0.0
2002,-999.0,,-996.8237,-999.0,-998.99475,-998.885
2003,-76.31,,-2.7408571,-251.93063,-212.94911,-6.3321986
2004,0.24825026,,0.70250773,0.0,0.0,0.0
2005,-999.0,,-995.81805,-999.0,-998.9923,-998.8319
2006,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.459
2007,0.13273868,,0.3712719,0.0,0.0,0.0
2008,-999.0,,-995.54034,-999.0,-998.99164,-998.81726
2009,-76.17397,,-2.7408571,-251.42372,-212.74776,-6.3321986
2010,0.16673471,,0.42324778,0.0,0.0,0.0
2011,-999.0,,-996.32983,-999.0,-998.9935,-998.85895
2012,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1095.8939
2013,0.10314269,,0.29747546,0.0,0.0,0.0
2014,-999.0,,-996.5413,-999.0,-998.994,-998.8701
2015,-76.07352,,-2.7408571,-251.46384,-212.7498,-6.3321986
2016,0.17535618,,0.5919202,0.0,0.0,0.0
2017,-999.0,,-995.72784,-999.0,-998.99207,-998.82715
2018,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.9761
2019,0.08020124,,0.24386217,0.0,0.0,0.0
2020,-999.0,,-994.649,-999.0,-998.98944,-998.77014
2021,-75.68226,,-2.7408571,-251.36307,-212.7038,-6.3321986
2022,0.12258668,,0.40491962,0.0,0.0,0.0
2023,-999.0,,-993.8801,-999.0,-998.9876,-998.72955
2024,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.1101
2025,0.11504464,,0.32933378,0.0,0.0,0.0
2026,-999.0,,-995.17456,-999.0,-998.9907,-998.7979
2027,-75.9861,,-2.7408571,-251.42859,-212.6768,-6.3321986
2028,0.09837447,,0.28602856,0.0,0.0,0.0
2029,-999.0,,-995.1679,-999.0,-998.9907,-998.79755
2030,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.0099
2031,0.16623856,,0.46822995,0.0,0.0,0.0
2032,-999.0,,-995.40125,-999.0,-998.9913,-998.8099
2033,-76.034935,,-2.7408571,-251.51982,-212.70906,-6.3321986
2034,0.36494258,,1.125181,0.0,0.0,0.0
2035,-999.0,,-995.84045,-999.0,-998.9924,-998.83307
2036,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.1093
2037,0.3109746,,0.97266406,0.0,0.0,0.0
2038,-999.0,,-995.90485,-999.0,-998.9925,-998.8365
2039,-76.15926,,-2.7408571,-251.40544,-212.68103,-6.3321986
2040,0.1423258,,0.38903588,0.0,0.0,0.0
2041,-999.0,,-996.1876,-999.0,-998.99316,-998.85144
2042,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.8921
2043,0.12263723,,0.36896518,0.0,0.0,0.0
2044,-999.0,,-995.964,-999.0,-998.9926,-998.8396
2045,-76.14498,,-2.7408571,-251.37091,-212.64752,-6.3321986
2046,0.2270736,,0.69929975,0.0,0.0,0.0
2047,-999.0,,-995.49097,-999.0,-998.9915,-998.81464
2048,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.7607
2049,0.11931844,,0.30363876,0.0,0.0,0.0
2050,-999.0,,-996.4993,-999.0,-998.99396,-998.8679
2051,-76.01292,,-2.7408571,-251.43344,-212.74008,-6.3321986
2052,0.114056736,,0.22468461,0.0,0.0,0.0
2053,-999.0,,-996.0981,-999.0,-998.993,-998.8467
2054,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.2445
2055,-0.080631934,,-0.05783022,0.0,0.0,0.0
2056,-999.0,,-999.7874,-999.0,-999.0019,-999.0416
2057,-76.17561,,-2.7408571,-251.5125,-212.77507,-6.3321986
2058,-0.101768926,,-0.07132512,0.0,0.0,0.0
2059,-999.0,,-999.866,-999.0,-999.0021,-999.0458
2060,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.6567
2061,-0.1740442,,-0.09650988,0.0,0.0,0.0
2062,-999.0,,-1000.1581,-999.0,-999.0028,-999.06116
2063,-76.19699,,-2.7408571,-251.51773,-212.75117,-6.3321986
2064,-0.19325562,,-0.1279391,0.0,0.0,0.0
2065,-999.0,,-1000.0106,-999.0,-999.00244,-999.0534
2066,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.6593
2067,-0.19067124,,-0.11784288,0.0,0.0,0.0
2068,-999.0,,-1000.04663,-999.0,-999.00256,-999.0553
2069,-76.19271,,-2.7408571,-251.49176,-212.73483,-6.3321986
2070,-0.16430008,,-0.09843619,0.0,0.0,0.0
2071,-999.0,,-1000.0965,-999.0,-999.0027,-999.0579
2072,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.4431
2073,-0.032469805,,-0.028219355,0.0,0.0,0.0
2074,-999.0,,-999.63873,-999.0,-999.0015,-999.03375
2075,-76.16828,,-2.7408571,-251.4125,-212.69409,-6.3321986
2076,0.012905988,,0.020744393,0.0,0.0,0.0
2077,-999.0,,-998.2375,-999.0,-998.99817,-998.9597
2078,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.2034
2079,0.05053861,,0.10703012,0.0,0.0,0.0
2080,-999.0,,-997.4011,-999.0,-998.99615,-998.9155
2081,-76.13889,,-2.7408571,-251.3333,-212.57043,-6.3321986
2082,0.0111656245,,0.01861283,0.0,0.0,0.0
2083,-999.0,,-998.7478,-999.0,-998.9994,-998.9867
2084,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1093.958
2085,-0.035265602,,-0.033894792,0.0,0.0,0.0
2086,-999.0,,-999.7843,-999.0,-999.0019,-999.04144
2087,-75.63455,,-2.7408571,-251.35832,-212.63904,-6.3321986
2088,-0.025883414,,-0.026495416,0.0,0.0,0.0
2089,-999.0,,-999.5521,-999.0,-999.00134,-999.0292
2090,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.5511
2091,-0.007984081,,-0.009121886,0.0,0.0,0.0
2092,-999.0,,-999.26025,-999.0,-999.0006,-999.01373
2093,-75.860405,,-2.7408571,-251.35718,-212.6281,-6.3321986
2094,-0.005620438,,-0.0068927584,0.0,0.0,0.0
2095,-999.0,,-999.0958,-999.0,-999.00024,-999.00507
2096,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.2744
2097,-0.07659255,,-0.054660797,0.0,0.0,0.0
2098,-999.0,,-1000.0314,-999.0,-999.0025,-999.0545
2099,-76.00147,,-2.7408571,-251.43275,-212.69539,-6.3321986
2100,-0.47779724,,-0.11192142,0.0,0.0,0.0
2101,-999.0,,-1000.8752,-999.0,-999.0045,-999.09906
2102,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.6151
2103,-0.003616657,,-0.0044417814,0.0,0.0,0.0
2104,-999.0,,-999.0794,-999.0,-999.0002,-999.0042
2105,-76.12866,,-2.7408571,-251.39787,-212.65858,-6.3321986
2106,-0.089534,,-0.078606315,0.0,0.0,0.0
2107,-999.0,,-999.72034,-999.0,-999.0018,-999.038
2108,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.3126
2109,0.31893688,,-0.20339304,0.0,0.0,0.0
2110,-999.0,,-1001.83044,-999.0,-999.00684,-999.14954
2111,-76.18149,,-2.7408571,-251.45012,-212.72266,-6.3321986
2112,-0.22430584,,-0.07040969,0.0,0.0,0.0
2113,-999.0,,-1000.62494,-999.0,-999.00397,-999.0858
2114,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.1315
2115,-0.020320361,,-0.022656683,0.0,0.0,0.0
2116,-999.0,,-999.545,-999.0,-999.00134,-999.0288
2117,-76.09911,,-2.7408571,-251.33548,-212.60698,-6.3321986
2118,-0.10961053,,-0.058176093,0.0,0.0,0.0
2119,-999.0,,-1000.30194,-999.0,-999.0032,-999.0688
2120,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.0663
2121,0.41633135,,-0.23167063,0.0,0.0,0.0
2122,-999.0,,-1001.7127,-999.0,-999.0066,-999.1433
2123,-76.15258,,-2.7408571,-251.36322,-212.60393,-6.3321986
2124,0.09331822,,-0.11961911,0.0,0.0,0.0
2125,-999.0,,-1002.6153,-999.0,-999.0088,-999.191
2126,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.3337
2127,0.13744567,,-0.08124024,0.0,0.0,0.0
2128,-999.0,,-1001.805,-999.0,-999.0068,-999.1482
2129,-76.12371,,-2.7408571,-251.38657,-212.65033,-6.3321986
2130,-0.019296471,,-0.022669625,0.0,0.0,0.0
2131,-999.0,,-999.643,-999.0,-999.0016,-999.034
2132,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.3297
2133,0.11590863,,0.26823914,0.0,0.0,0.0
2134,-999.0,,-998.0657,-999.0,-998.99774,-998.9506
2135,-76.06216,,-2.7408571,-251.4245,-212.51968,-6.3321986
2136,-0.022552818,,-0.03588142,0.0,0.0,0.0
2137,-999.0,,-999.09924,-999.0,-999.00024,-999.00525
2138,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.3378
2139,5.4322834,,-0.120818526,0.0,0.0,0.0
2140,-999.0,,-1001.2174,-999.0,-999.0054,-999.1171
2141,-76.059105,,-2.7408571,-251.49634,-212.89656,-6.3321986
2142,-0.019711172,,-0.023118233,0.0,0.0,0.0
2143,-999.0,,-999.6555,-999.0,-999.0016,-999.0346
2144,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.2639
2145,0.14547095,,-0.21683057,0.0,0.0,0.0
2146,-999.0,,-1002.51874,-999.0,-999.00854,-999.1859
2147,-76.16343,,-2.7408571,-251.39006,-212.63983,-6.3321986
2148,0.033239845,,-0.20202135,0.0,0.0,0.0
2149,-999.0,,-1006.07935,-999.0,-999.01715,-999.37396
2150,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.5312
2151,0.021099474,,-0.11059606,0.0,0.0,0.0
2152,-999.0,,-1005.8591,-999.0,-999.0166,-999.36237
2153,-76.072784,,-2.7408571,-251.42958,-212.6889,-6.3321986
2154,0.037498582,,-0.061714258,0.0,0.0,0.0
2155,-999.0,,-1002.8746,-999.0,-999.0094,-999.2047
2156,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.7222
2157,0.022269437,,-0.06881756,0.0,0.0,0.0
2158,-999.0,,-1003.9072,-999.0,-999.0119,-999.2592
2159,-76.16582,,-2.7408571,-251.41203,-212.67018,-6.3321986
2160,0.06291409,,-0.27476728,,0.0,
2161,-999.0,,-1004.9418,-999.0,-999.0144,-999.3139
2162,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.8257
2163,0.056727324,,-0.21018076,0.0,0.0,0.0
2164,-999.0,,-1004.5936,-999.0,-999.01355,-999.2955
2165,-76.20053,,-2.7408571,-251.5213,-212.75883,-6.3321986
2166,0.06708816,,-0.087772086,0.0,0.0,0.0
2167,-999.0,,-1002.482,-999.0,-999.0084,-999.18396
2168,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.4073
2169,-0.17851461,,-0.04688723,0.0,0.0,0.0
2170,-999.0,,-1001.07733,-999.0,-999.005,-999.10974
2171,-75.85354,,-2.7408571,-251.33339,-212.60535,-6.3321986
2172,0.058782026,,-0.08512513,0.0,0.0,0.0
2173,-999.0,,-1002.8643,-999.0,-999.00934,-999.20416
2174,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.3119
2175,0.037800126,,-0.10582078,0.0,0.0,0.0
2176,-999.0,,-1004.0311,-999.0,-999.0122,-999.2658
2177,-76.08453,,-2.7408571,-251.41187,-212.66997,-6.3321986
2178,0.039054565,,-0.10548286,0.0,0.0,0.0
2179,-999.0,,-1004.25385,-999.0,-999.01276,-999.2775
2180,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.4625
2181,0.025828525,,-0.076874115,0.0,0.0,0.0
2182,-999.0,,-1004.1263,-999.0,-999.01245,-999.2708
2183,-76.115005,,-2.7408571,-251.37347,-212.64177,-6.3321986
2184,0.023918733,,-0.07845116,0.0,0.0,0.0
2185,-999.0,,-1004.3362,-999.0,-999.01294,-999.2819
2186,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.388
2187,0.39020005,,-0.03584154,0.0,0.0,0.0
2188,-999.0,,-1001.2185,-999.0,-999.0054,-999.1172
2189,-76.12562,,-2.7408571,-251.34142,-212.61055,-6.3321986
2190,-0.55617076,,-0.06210429,0.0,0.0,0.0
2191,-999.0,,-1001.17084,-999.0,-999.00525,-999.1147
2192,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.2344
2193,1.1459261,,-1.247268,0.0,0.0,0.0
2194,-999.0,,-1003.026,-999.0,-999.00977,-999.2127
2195,-76.128525,,-2.7408571,-251.29843,-212.53244,-6.3321986
2196,0.07386106,,-0.1749112,0.0,0.0,0.0
2197,-999.0,,-1004.99774,-999.0,-999.0145,-999.31683
2198,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.126
2199,0.089051075,,-0.1909557,0.0,0.0,0.0
2200,-999.0,,-1004.78253,-999.0,-999.01404,-999.3055
2201,-76.135765,,-2.7408571,-251.30042,-212.57878,-6.3321986
2202,0.046236172,,-0.0979815,0.0,0.0,0.0
2203,-999.0,,-1004.81165,-999.0,-999.0141,-999.307
2204,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.2249
2205,0.09280407,,-0.21338743,0.0,0.0,0.0
2206,-999.0,,-1004.73914,-999.0,-999.0139,-999.30316
2207,-76.137726,,-2.7408571,-251.30028,-212.57545,-6.3321986
2208,-0.3407577,,-0.096907675,0.0,0.0,0.0
2209,-999.0,,-1000.6589,-999.0,-999.004,-999.08765
2210,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.2217
2211,0.08938016,,-0.27761024,0.0,0.0,0.0
2212,-999.0,,-1005.69336,-999.0,-999.01624,-999.3536
2213,-76.12333,,-2.7408571,-251.301,-212.58943,-6.3321986
2214,0.06825789,,-0.15997806,0.0,0.0,0.0
2215,-999.0,,-1005.0464,-999.0,-999.01465,-999.3194
2216,-6.332209,,-2.7408571,-6.3321986,-6.3321986,-1094.2772
2217,-0.7213527,,-0.16060814,0.0,0.0,0.0
2218,-999.0,,-1000.66595,-999.0,-999.004,-999.088
2219,-76.07678,,-2.7408571,-251.29936,-212.55501,-6.3321986
2220,-1.0759076,,-0.11352542,0.0,0.0,0.0
